Star Trek,"Action, Adventure, Sci-Fi",8.0,82,8.2,330,313,17,91,4.1
Star Trek II: The Wrath of Khan,"Action, Adventure, Sci-Fi",7.7,71,8.0,49,43,6,90,3.8
Star Trek: First Contact,"Action, Adventure, Drama",7.6,71,7.4,55,51,4,89,3.6
Star Trek: Generations,"Action, Adventure, Mystery",6.6,55,5.5,48,23,25,57,3.3
Star Trek: Nemesis,"Action, Adventure, Sci-Fi",6.4,51,5.2,158,59,99,50,3.1
Star Trek: The Motion Picture,Sci-Fi,6.4,48,5.7,34,16,18,42,3.1
Star Wars: A New Hope,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: Attack of the Clones,"Documentary, Short",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: Return of the Jedi,"Animation, Action, Adventure",8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: Revenge of the Sith,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: The Empire Strikes Back,"Action, Sci-Fi",7.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: The Force Awakens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Star Wars: The Phantom Menace,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Starman,"Adventure, Drama, Romance",7.0,71,6.8,26,21,5,69,3.3
Starship Troopers,"Action, Sci-Fi",7.2,51,6.1,59,37,22,69,3.1
State and Main,"Comedy, Drama",6.8,75,7.3,115,99,16,70,3.3
Station West,"Action, Mystery, Romance",6.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stepmom,"Comedy, Drama",6.7,58,5.1,55,24,31,75,3.3
"Sting, The","Comedy, Crime, Drama",8.3,N/A,8.3,55,51,4,95,4.1
Stir of Echoes,"Horror, Mystery, Thriller",7.0,67,6.4,103,69,34,70,3.4
Storytelling,"Comedy, Drama, Romance",6.9,50,5.6,89,47,42,68,3.4
Strange Days,"Action, Crime, Drama",7.2,N/A,6.2,41,26,15,73,3.3
Strangers on a Train,"Crime, Film-Noir, Thriller",8.1,N/A,8.8,42,41,1,92,4.1
"Stuntman, The",Action,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sugar,"Drama, Sport",7.2,82,7.8,132,121,11,80,3.7
Sugar and Spice,"Comedy, Drama, Family",8.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sunset Blvd.,"Drama, Film-Noir",8.5,N/A,9.3,59,58,1,95,4.3
Sunshine Cleaning,"Comedy, Drama",6.9,61,6.3,167,121,46,62,3.3
Super 8,"Action, Mystery, Sci-Fi",7.1,72,7.4,269,220,49,75,3.7
Superbad,Comedy,7.6,76,7.5,202,177,25,87,4.1
Superfights,"Action, Crime, Drama",5.3,N/A,N/A,N/A,N/A,N/A,40,3.5
Supergirl,"Action, Adventure, Sci-Fi",6.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Surfer King, The",Comedy,3.8,N/A,N/A,N/A,N/A,N/A,22,2.8
Surrogates,"Action, Sci-Fi, Thriller",6.3,45,5.4,111,43,68,38,3.1
Suspect Zero,"Crime, Thriller",5.9,37,4.4,129,23,106,38,3.0
Sweeney Todd: The Demon Barber of Fleet Street,"Drama, Horror, Musical",7.4,83,7.7,222,190,32,81,3.9
"Sweet Hereafter, The",Drama,7.7,90,8.9,55,55,0,86,4.0
Sweet Smell of Success,"Drama, Film-Noir",8.2,100,8.8,47,46,1,93,4.1
Swingers,"Comedy, Drama",7.4,71,7.7,53,46,7,89,3.8
Swordfish,"Action, Crime, Thriller",6.5,32,4.3,136,35,101,60,3.1
"Synecdoche, New York","Comedy, Drama",7.5,67,6.7,181,124,57,71,3.6
Syriana,"Drama, Thriller",7.0,76,6.9,192,139,53,67,3.3
Take Shelter,"Drama, Thriller",7.4,85,8.1,152,139,13,81,3.9
Taking Lives,"Crime, Mystery, Thriller",6.2,38,4.6,158,35,123,55,3.2
"Taking of Pelham One Two Three, The","Action, Crime, Thriller",7.7,68,8.2,32,32,0,88,3.9
Taking Sides,"Drama, Music, War",7.2,61,N/A,N/A,N/A,N/A,N/A,N/A
"Talented Mr. Ripley, The","Crime, Drama, Thriller",7.3,76,7.3,127,105,22,80,3.4
Tall in the Saddle,"Mystery, Western, Romance",7.1,N/A,N/A,N/A,N/A,N/A,71,3.4
Tamara Drewe,"Comedy, Drama, Romance",6.2,64,6.3,121,79,42,42,3.1
Taxi Driver,"Crime, Drama",8.3,93,9.0,68,67,1,93,4.1
Ted,"Comedy, Fantasy",7.0,62,6.4,204,137,67,73,3.8
Terminator,"Short, Action",4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terminator 2: Judgement Day,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terminator Salvation,"Action, Sci-Fi",6.6,49,5.0,268,88,180,54,3.3
The Rage: Carrie 2,"Horror, Sci-Fi, Thriller",4.6,42,N/A,N/A,N/A,N/A,13,2.3
Thelma & Louise,Drama,7.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
There's Something About Mary,"Comedy, Romance",7.1,69,N/A,N/A,N/A,N/A,50,3.2
They,"Horror, Mystery, Thriller",4.8,31,4.2,56,21,35,24,2.6
"Thing, The","Horror, Sci-Fi",8.2,N/A,7.3,50,40,10,92,3.8
"Things My Father Never Taught Me, The","Short, Comedy, Romance",7.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thirteen Days,"Drama, History, Thriller",7.3,67,7.2,118,98,20,80,3.5
This Boy's Life,"Biography, Drama",7.3,60,6.4,36,27,9,79,3.6
This is 40,Comedy,6.2,59,5.8,210,107,103,50,3.3
Thor,"Action, Adventure, Fantasy",7.0,57,6.7,266,204,62,76,3.8
Three Kings,"Action, Adventure, Comedy",7.2,82,7.8,129,121,8,77,3.3
Three Kings (Spoils of War),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Three Men and a Baby,Comedy,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Three Musketeers, The","Action, Adventure, Romance",5.8,35,4.1,91,22,69,39,3.0
Thunderbirds,"Action, Adventure, Comedy",4.2,36,4.1,103,20,83,36,2.6
Thunderheart,"Crime, Mystery, Thriller",6.8,N/A,6.4,15,13,2,75,3.4
Ticker,"Action, Crime, Thriller",3.5,N/A,N/A,N/A,N/A,N/A,17,2.5
Timber Falls,"Horror, Thriller",5.3,N/A,4.9,8,3,5,28,2.8
"Time Machine, The","Sci-Fi, Adventure, Action",5.9,42,4.8,150,43,107,37,2.7
Tin Cup,"Comedy, Drama, Romance",6.3,60,6.5,48,33,15,65,3.0
Tin Men,"Comedy, Drama",6.5,N/A,6.4,19,15,4,63,3.1
Tinker Tailor Soldier Spy,"Drama, Mystery, Thriller",7.1,85,7.8,207,171,36,65,3.5
Titanic,"Drama, Romance",7.7,74,8.0,178,157,21,69,3.3
TMNT,"Animation, Action, Adventure",6.3,41,5.0,115,39,76,60,3.2
To Sleep with Anger,Drama,7.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tombstone,"Action, Biography, Drama",7.8,N/A,6.3,45,33,12,94,3.9
Tomorrow Never Dies,"Action, Adventure, Thriller",6.5,52,6.2,82,47,35,53,3.1
Top Gun,"Action, Drama, Romance",6.9,N/A,5.8,50,27,23,83,3.5
Total Recall,"Action, Sci-Fi",7.5,57,7.3,52,44,8,78,3.3
"Tourist, The","Action, Romance, Thriller",6.0,37,4.3,167,33,134,42,3.0
Toy Story,"Animation, Adventure, Comedy",8.3,92,9.0,78,78,0,92,3.7
Traffic,"Crime, Drama, Thriller",7.6,86,8.0,155,143,12,85,3.6
Training Day,"Crime, Drama, Thriller",7.7,70,6.5,155,111,44,89,3.7
Trainspotting,Drama,8.2,83,8.3,77,69,8,93,4.0
Transformers: The Movie,"Animation, Action, Adventure",7.3,N/A,5.0,19,10,9,88,3.9
Tremors,"Comedy, Horror, Sci-Fi",7.1,65,7.0,33,28,5,74,3.0
Tristan and Isolde,"Adventure, Romance",6.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TRON,"Action, Adventure, Sci-Fi",6.8,N/A,6.4,54,38,16,69,3.4
TRON: Legacy,"Action, Adventure, Sci-Fi",6.8,49,5.9,229,117,112,63,3.5
Tropic Thunder,Comedy,7.0,71,7.1,230,190,40,70,3.5
Troy,Adventure,7.2,56,6.0,223,120,103,73,3.5
True Grit,"Adventure, Drama, Western",7.7,80,8.4,262,252,10,85,4.0
True Lies,"Action, Comedy, Thriller",7.2,63,6.6,47,34,13,76,3.2
True Romance,"Action, Crime, Drama",8.0,57,7.5,51,47,4,93,3.9
"Truman Show, The",Drama,8.1,90,8.4,125,118,7,88,3.5
Twilight,"Drama, Fantasy, Romance",5.2,56,5.4,206,99,107,72,3.9
Twilight: New Moon,Documentary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Twin Peaks,"Crime, Drama, Mystery",8.9,N/A,N/A,N/A,N/A,N/A,13,2.1
Twins,"Comedy, Crime",6.0,53,4.8,29,10,19,38,2.7
Two For The Money,"Drama, Sport, Thriller",6.2,50,4.7,110,24,86,48,3.1
U Turn,"Crime, Drama, Thriller",6.8,54,6.1,49,29,20,62,3.1
"Ugly Truth, The","Comedy, Romance",6.5,28,3.7,168,22,146,60,3.0
Unbreakable,"Drama, Mystery, Sci-Fi",7.2,62,6.2,161,109,52,77,3.4
Under Fire,"Drama, War",7.1,N/A,7.1,17,15,2,68,3.3
Unforgiven,Western,8.3,82,8.7,84,80,4,94,4.0
Unknown,"Action, Mystery, Thriller",6.9,56,5.8,192,107,85,55,3.4
Up,"Animation, Adventure, Comedy",8.3,88,8.7,281,276,5,90,3.8
Up in the Air,"Drama, Romance",7.4,83,8.1,269,244,25,79,3.7
"Usual Suspects, The","Crime, Drama, Mystery",8.6,77,7.8,69,61,8,96,4.2
V for Vendetta,"Action, Drama, Thriller",8.2,62,6.8,238,173,65,90,3.9
Valentine's Day,"Comedy, Romance",5.7,34,3.8,184,33,151,47,3.2
Valkyrie,"Drama, History, Thriller",7.1,56,6.1,193,119,74,65,3.4
Vanilla Sky,"Fantasy, Mystery, Romance",6.9,45,5.3,166,69,97,72,3.0
"Verdict, The",Drama,7.8,N/A,7.8,26,25,1,88,3.9
Vertigo,"Mystery, Romance, Thriller",8.4,N/A,8.8,63,61,2,93,4.2
Very Bad Things,"Comedy, Crime, Thriller",6.3,31,5.6,52,23,29,58,3.0
"Village, The","Drama, Mystery, Romance",6.5,44,5.4,207,90,117,57,3.0
Virtuosity,"Action, Crime, Sci-Fi",5.5,39,4.3,30,10,20,32,2.8
"Visitor, The",Drama,7.7,79,7.6,116,103,13,84,3.6
Wag the Dog,"Comedy, Drama",7.1,73,7.4,72,61,11,76,3.4
"Walk to Remember, A","Documentary, Short",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Walking Tall,"Action, Crime",6.2,44,4.5,135,35,100,60,3.2
Wall Street,"Crime, Drama",7.4,56,6.8,49,38,11,81,3.6
Wall Street: Money Never Sleeps,Drama,6.3,59,5.9,221,121,100,44,3.1
Wall-E,"Animation, Adventure, Family",8.4,94,8.5,244,235,9,89,4.2
Wanted,"Action, Crime, Fantasy",6.7,64,6.6,200,143,57,69,3.6
War Horse,"Drama, War",7.2,72,7.0,217,165,52,74,3.8
War of the Worlds,"Adventure, Sci-Fi, Thriller",6.5,73,7.0,251,186,65,42,2.9
Warm Springs,"Biography, Drama",7.7,N/A,N/A,N/A,N/A,N/A,77,3.7
Warrior,"Drama, Sport",8.2,71,7.3,179,147,32,92,4.3
Watchmen,"Action, Adventure, Mystery",7.6,56,6.3,294,190,104,70,3.4
Water for Elephants,"Drama, Romance",6.9,52,6.1,189,114,75,70,3.7
"Way Back, The","Adventure, Biography, Drama",7.3,66,6.8,130,97,33,72,3.6
We Own the Night,"Crime, Drama, Thriller",6.9,59,5.8,146,83,63,61,3.3
What About Bob?,Comedy,7.0,60,6.5,40,33,7,79,3.3
What Lies Beneath,"Drama, Fantasy, Horror",6.6,51,5.5,124,57,67,59,3.1
When a Stranger Calls,"Horror, Thriller",5.0,27,3.2,91,8,83,43,3.0
When Harry Met Sally,"Comedy, Drama, Romance",7.6,76,7.9,64,57,7,89,3.5
While She Was Out,"Crime, Drama, Thriller",4.8,40,4.6,16,5,11,17,2.4
"Whistleblower, The","Action, Biography, Crime",7.2,59,6.5,114,84,30,71,3.6
White Christmas,"Comedy, Musical, Romance",7.6,N/A,6.6,38,29,9,89,3.8
White Jazz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"White Ribbon, The","Drama, Mystery",7.8,82,7.6,138,118,20,78,3.5
White Squall,"Adventure, Drama",6.6,53,5.8,34,21,13,65,3.2
Whiteout,"Action, Crime, Mystery",5.5,N/A,3.5,111,8,103,21,2.3
Who Framed Roger Rabbit?,"Animation, Comedy, Crime",7.7,83,8.4,62,60,2,84,3.5
Who's Your Daddy,Comedy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wild At Heart,"Comedy, Crime, Thriller",7.3,52,6.0,46,30,16,81,3.7
"Wild Bunch, The","Action, Adventure, Western",8.0,N/A,8.8,49,48,1,91,4.1
Wild Hogs,"Action, Adventure, Comedy",5.9,27,3.8,140,20,120,61,3.3
Wild Things,"Crime, Drama, Mystery",6.5,52,5.9,58,37,21,53,2.9
Wild Things: Diamonds in the Rough,"Crime, Drama, Mystery",4.5,N/A,N/A,N/A,N/A,N/A,24,2.7
Wild Wild West,"Action, Western, Comedy",4.8,38,4.1,130,22,108,28,2.7
Willow,"Action, Adventure, Drama",7.3,N/A,5.6,29,14,15,80,3.4
Win Win,"Comedy, Drama, Sport",7.2,75,7.8,170,160,10,85,3.9
Wind Chill,"Drama, Horror, Thriller",5.9,52,5.2,25,12,13,31,2.8
Withnail and I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Witness,"Crime, Drama, Romance",7.4,76,8.2,36,33,3,N/A,N/A
"Wizard of Oz, The","Adventure, Family, Fantasy",8.1,100,9.4,109,108,1,89,3.7
"Wolf of Wall Street, The","Biography, Comedy, Crime",8.2,75,7.7,251,193,58,82,4.0
Wonder Boys,"Comedy, Drama",7.4,73,7.2,124,101,23,83,3.5
"Woodsman, The",Drama,7.2,72,7.3,130,114,16,77,3.5
"World is not Enough, The","Action, Adventure, Thriller",6.4,57,5.7,136,70,66,50,3.0
"Wrestler, The","Drama, Sport",7.9,81,8.4,219,215,4,88,4.0
"X-Files: Fight the Future, The","Documentary, Sci-Fi, Short",7.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X-Men,"Action, Adventure, Sci-Fi",7.4,64,7.1,166,135,31,83,3.7
X-Men Origins: Wolverine,"Action, Adventure, Sci-Fi",6.7,40,5.1,252,95,157,59,3.6
xXx,"Action, Adventure",5.8,48,5.6,178,86,92,59,3.2
Year One,"Adventure, Comedy",4.9,34,3.9,167,25,142,23,2.5
Yes Man,"Comedy, Romance",6.8,46,5.3,151,69,82,66,3.6
You Can Count On Me,Drama,7.7,85,8.1,101,96,5,88,3.9
You've Got Mail,"Comedy, Drama, Romance",6.5,57,6.2,83,57,26,73,3.1
Youth in Revolt,"Comedy, Drama, Romance",6.5,63,6.3,164,107,57,52,3.2
Zero Dark Thirty,"Drama, History, Thriller",7.4,95,8.6,262,242,20,80,4.0
Zerophilia,"Comedy, Romance",6.3,41,4.8,20,5,15,61,3.4
